"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"547","City marketing for &gt;&gt; NAB ATM &gt;&gt; a Financial Services biz in Gold Coast City Queensland Australia. http://t.co/YueTSLruxu",FALSE,0,NA,2015-02-17 04:50:38,FALSE,NA,"567546639720513537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaSalmee94",0,FALSE,FALSE,NA,NA
"548","Photoset:  http://t.co/7dsdJFucT5",FALSE,0,NA,2015-02-17 04:48:59,FALSE,NA,"567546227932549120",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","ArgentinianGrit",0,FALSE,FALSE,NA,NA
"549","RT @JennieWTHR: ICYMI: Alleged armed robbery suspect's social media posts help nab him in the crimes. How police cracked the case: http://t…",FALSE,0,NA,2015-02-17 04:48:21,FALSE,NA,"567546067542355968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CircleCityChatr",2,TRUE,FALSE,NA,NA
"550","RT @arsched: How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,0,NA,2015-02-17 04:48:15,FALSE,NA,"567546043475058688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shahryar530",10,TRUE,FALSE,NA,NA
"551","RT @suanfc: Another former SUANFC Colts player is given a chance at AFL level. Well done Michael Hartley!... http://t.co/VAljVLsnpl",FALSE,0,NA,2015-02-17 04:47:47,FALSE,NA,"567545923492786176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TJOCarter",1,TRUE,FALSE,NA,NA
"552","RT @MaharaniMP_48: @nabilahJKT48 morning nab<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2015-02-17 04:47:01,FALSE,NA,"567545730399997952",NA,"<a href=""http://anyonyimous.nazuka.net"" rel=""nofollow"">TRTNabilah</a>","TRTNabilah",1,TRUE,FALSE,NA,NA
"553","RT @WarwickCapper39: @triplemfooty @MarkHoward03 . @EssendonFC nab cup fwd line should b @waynecarey27 CAPPER &amp; rockin ronnie burns. specci…",FALSE,0,NA,2015-02-17 04:46:59,FALSE,NA,"567545722912768000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","killamanilla87",7,TRUE,FALSE,NA,NA
"554","@NAB Applied :D",FALSE,0,"NAB",2015-02-17 04:46:47,FALSE,"567151833072693248","567545670757011457","7302852","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JellyBrunette",0,FALSE,FALSE,NA,NA
"555","RT @arsched: How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,0,NA,2015-02-17 04:46:43,FALSE,NA,"567545655015378944",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","AhmadHussain11",10,TRUE,FALSE,NA,NA
"556","RT @theheraldsun: The return of Milne? Which ex-AFL players will fill in for @EssendonFC in the NAB Challenge? http://t.co/pnBozSlE6L http:…",FALSE,0,NA,2015-02-17 04:46:22,FALSE,NA,"567545567752908800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AddisRoss",5,TRUE,FALSE,NA,NA
"557","@nabilahJKT48 morning nab<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,"nabilahJKT48",2015-02-17 04:45:44,FALSE,"567465407322136576","567545406481899520","433238416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaharaniMP_48",1,FALSE,FALSE,NA,NA
"558","RT @arsched: How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,0,NA,2015-02-17 04:44:08,FALSE,NA,"567545005523210240",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aminakhan2002",10,TRUE,FALSE,NA,NA
"559","SFL Wrestling Tournament Results: Folsom, Del Oro each nab five crowns | Auburn Journal http://t.co/r6fBF6638K",FALSE,1,NA,2015-02-17 04:43:46,FALSE,NA,"567544913504378881",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","deloroathletics",0,FALSE,FALSE,NA,NA
"560","RT @arsched: How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,0,NA,2015-02-17 04:43:46,FALSE,NA,"567544913492209665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PTI_Tiger",10,TRUE,FALSE,NA,NA
"561","Essendon are approaching SANFL players to play for the embattled club during the NAB Challenge competition and... http://t.co/ZrD9qdyREs",FALSE,1,NA,2015-02-17 04:43:40,FALSE,NA,"567544887583965186",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","theafloffseason",0,FALSE,FALSE,NA,NA
"562","RT @akron_88: @Dev_Fadnavis @KiritSomaiya Launching 10 teams to nab 1 person for CPI but not one minute for 13000 investors of NSEL who are…",FALSE,0,NA,2015-02-17 04:42:42,FALSE,NA,"567544644792111104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkbanka",15,TRUE,FALSE,NA,NA
"563","RT @arsched: How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,0,NA,2015-02-17 04:41:43,FALSE,NA,"567544398742056961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Afzal842",10,TRUE,FALSE,NA,NA
"564","RT @JennieWTHR: ICYMI: Alleged armed robbery suspect's social media posts help nab him in the crimes. How police cracked the case: http://t…",FALSE,0,NA,2015-02-17 04:41:29,FALSE,NA,"567544339543646208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bzswirl1",2,TRUE,FALSE,NA,NA
"565","How to be rich &amp; own a bank! You can't beat the idea! 

http://t.co/oKOYPcGQsY

#Pakistan #NAB #FIA http://t.co/beUvBtqW9G",FALSE,16,NA,2015-02-17 04:41:28,FALSE,NA,"567544336254914561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arsched",10,FALSE,FALSE,NA,NA
"566","There's probably more chance of me getting a call from @EssendonFC to play the NAB Challenge than there is of Milne getting a call!",FALSE,1,NA,2015-02-17 04:41:16,FALSE,NA,"567544285898100736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eld246",0,FALSE,FALSE,NA,NA
"567","@killamanilla87 @CarltonFC I assume that the club will run it to NAB Challenge time, the time used to be 17 minutes not sure what it is now.",FALSE,0,"killamanilla87",2015-02-17 04:41:10,FALSE,"567535480971862017","567544260564512768","129776502","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CarltonFCForeva",0,FALSE,FALSE,NA,NA
"568","RT @calgaryherald: Speed-on-green cameras nab motorists going double the speed limit #yyc http://t.co/QoTxOnyuQ9 http://t.co/4w8pHn6oWh",FALSE,0,NA,2015-02-17 04:40:52,FALSE,NA,"567544183599013888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neilarason",7,TRUE,FALSE,NA,NA
"569","@jasonblake27 hey mate, there's rumours you playing nab cup this year. Is that right. Hope all good over there in Vic mate.",FALSE,0,"jasonblake27",2015-02-17 04:40:46,FALSE,NA,"567544158399631361","491091104","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moffoa",0,FALSE,FALSE,NA,NA
"570","Another former SUANFC Colts player is given a chance at AFL level. Well done Michael Hartley!... http://t.co/VAljVLsnpl",FALSE,0,NA,2015-02-17 04:40:39,FALSE,NA,"567544129388023808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","suanfc",1,FALSE,FALSE,NA,NA
"571","ICYMI: Alleged armed robbery suspect's social media posts help nab him in the crimes. How police cracked the case: http://t.co/Wp4wxznVgF",FALSE,0,NA,2015-02-17 04:40:33,FALSE,NA,"567544102645141504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennieWTHR",2,FALSE,FALSE,NA,NA
